"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12","stat_13"
"826","R. Calais","R. Calais","RB","LAR","11","","injury-status","Final W 34-14 vs CHI","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"827","D. Patmon","D. Patmon","WR","IND","14","","injury-status","Final L 16-28 vs SEA","-","628.0","-","-","-","-","-","-","-","-","-","-","-"
"828","C. O'Grady","C. O'Grady","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"829","S. Sullivan","S. Sullivan","TE","CAR","13","Out","injury-status out","Final W 19-14 vs NYJ","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"830","A. Fuller","A. Fuller","WR","SEA","9","","injury-status","Final W 28-16 @ IND","-","655.3","-","-","-","-","-","-","-","-","-","-","-"
"831","J. Leake","J. Leake","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"832","L. Bellamy","L. Bellamy","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"833","C. McDonald","C. McDonald","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"834","T. Ginn","T. Ginn","WR","","","","injury-status","BYE","-","330.0","-","-","-","-","-","-","-","-","-","-","-"
"835","B. Victor","B. Victor","WR","BAL","8","","injury-status","Final L 27-33 @ LV","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"836","C. Taumoepeau","C. Taumoepeau","TE","","","","injury-status","BYE","-","279.3","-","-","-","-","-","-","-","-","-","-","-"
"837","I. Hodgins","I. Hodgins","WR","BUF","7","","injury-status","Final L 16-23 vs PIT","-","457.0","-","-","-","-","-","-","-","-","-","-","-"
"838","T. Moss","T. Moss","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"839","A. Gordon","A. Gordon","QB","DEN","11","","injury-status","Final W 27-13 @ NYG","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"840","N. Stanley","N. Stanley","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"841","Q. Davis","Q. Davis","WR","IND","14","Ques","injury-status questionable","Final L 16-28 vs SEA","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"842","A. Mack","A. Mack","WR","SF","6","","injury-status","Final W 41-33 @ DET","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"843","K. Lipscomb","K. Lipscomb","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"844","J. Dobbins","J. Dobbins","RB","BAL","8","","injury-status","Final L 27-33 @ LV","-","335.0","-","-","-","-","-","-","-","-","-","-","-"
"845","C. Streveler","C. Streveler","QB","BAL","8","","injury-status","Final L 27-33 @ LV","-","578.0","-","-","-","-","-","-","-","-","-","-","-"
"846","R. Begelton","R. Begelton","WR","","","","injury-status","BYE","-","503.0","-","-","-","-","-","-","-","-","-","-","-"
"847","D. Clark","D. Clark","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"848","L. McCoy","L. McCoy","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"849","T. Salter","T. Salter","WR","","","NA","injury-status na","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"850","M. Young","M. Young","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"851","M. Crum","M. Crum","TE","","","","injury-status","BYE","-","695.3","-","-","-","-","-","-","-","-","-","-","-"
"852","J. Ta'amu","J. Ta'amu","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"853","J. Harris","J. Harris","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"854","J. Walker","J. Walker","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"855","V. Testaverde","V. Testaverde","QB","","","","injury-status","BYE","-","413.0","-","-","-","-","-","-","-","-","-","-","-"
"856","J. Way","J. Way","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"857","M. Simms","M. Simms","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"858","J. Caldwell","J. Caldwell","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"859","T. McGowan","T. McGowan","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"860","F. Trevillion","F. Trevillion","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"861","M. Sutton","M. Sutton","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"862","F. Allen","F. Allen","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"863","J. Horn","J. Horn","WR","","","","injury-status","BYE","-","380.0","-","-","-","-","-","-","-","-","-","-","-"
"864","J. Horn","J. Horn","WR","","","","injury-status","BYE","-","545.0","-","-","-","-","-","-","-","-","-","-","-"
"865","J. Greene","J. Greene","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"866","J. Forson","J. Forson","WR","KC","12","NA","injury-status na","Final W 33-29 vs CLE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"867","A. Ouellette","A. Ouellette","RB","","","","injury-status","BYE","-","307.8","-","-","-","-","-","-","-","-","-","-","-"
"868","M. Wright","M. Wright","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"869","J. Parker","J. Parker","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"870","N. Evans","N. Evans","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"871","B. Watson","B. Watson","TE","","","","injury-status","BYE","-","652.3","-","-","-","-","-","-","-","-","-","-","-"
"872","B. Burt","B. Burt","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"873","V. Bryant","V. Bryant","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"874","I. Zico","I. Zico","WR","","","","injury-status","BYE","-","314.0","-","-","-","-","-","-","-","-","-","-","-"
"875","C. Hatfield","C. Hatfield","K","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"876","J. Baron","J. Baron","K","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"877","I. Searight","I. Searight","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"878","A. Lindsey","A. Lindsey","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"879","N. Fitzgerald","N. Fitzgerald","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"880","C. Simpson","C. Simpson","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"881","J. McClendon","J. McClendon","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"882","D. Hodges","D. Hodges","QB","","","","injury-status","BYE","-","513.0","-","-","-","-","-","-","-","-","-","-","-"
"883","S. Schnell","S. Schnell","WR","","","","injury-status","BYE","-","653.3","-","-","-","-","-","-","-","-","-","-","-"
"884","D. Strickland","D. Strickland","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"885","C. Jones","C. Jones","TE","","","","injury-status","BYE","-","319.8","-","-","-","-","-","-","-","-","-","-","-"
"886","M. Colubiale","M. Colubiale","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"887","M. Stephens","M. Stephens","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"888","T. Brooks-James","T. Brooks-James","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"889","S. Poindexter","S. Poindexter","WR","","","","injury-status","BYE","-","639.3","-","-","-","-","-","-","-","-","-","-","-"
"890","M. Henry","M. Henry","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"891","D. Willis","D. Willis","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"892","M. Marshall","M. Marshall","RB","","","","injury-status","BYE","-","386.4","-","-","-","-","-","-","-","-","-","-","-"
"893","D. Thompkins","D. Thompkins","WR","GB","13","Ques","injury-status questionable","Final L 3-38 @ NO","-","291.0","-","-","-","-","-","-","-","-","-","-","-"
"894","D. Jackson","D. Jackson","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"895","N. Becker","N. Becker","TE","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"896","J. Jordan","J. Jordan","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"897","T. Linta","T. Linta","QB","","","","injury-status","BYE","-","369.0","-","-","-","-","-","-","-","-","-","-","-"
"898","D. Shepherd","D. Shepherd","WR","","","Ques","injury-status questionable","BYE","-","343.0","-","-","-","-","-","-","-","-","-","-","-"
"899","T. Gray","T. Gray","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"900","C. Conrad","C. Conrad","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"901","C. Hedlund","C. Hedlund","K","","","","injury-status","BYE","-","334.0","-","-","-","-","-","-","-","-","-","-","-"
"902","J. Johnson","J. Johnson","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"903","T. Wright","T. Wright","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"904","A. Choice","A. Choice","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"905","M. Deane","M. Deane","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"906","T. Christion","T. Christion","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"907","C. Scarff","C. Scarff","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"908","D. Koppenhaver","D. Koppenhaver","TE","","","","injury-status","BYE","-","374.0","-","-","-","-","-","-","-","-","-","-","-"
"909","M. Eaton","M. Eaton","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"910","T. Ives","T. Ives","WR","CHI","10","Ques","injury-status questionable","Final L 14-34 @ LAR","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"911","E. Richardson","E. Richardson","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"912","C. Herdman","C. Herdman","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"913","S. Modster","S. Modster","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"914","S. Carlson","S. Carlson","TE","CLE","13","","injury-status","Final L 29-33 @ KC","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"915","D. Blough","D. Blough","QB","DET","9","","injury-status","Final L 33-41 vs SF","-","699.0","-","-","-","-","-","-","-","-","-","-","-"
"916","D. Baker","D. Baker","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"917","D. Hall","D. Hall","RB","","","","injury-status","BYE","-","608.0","-","-","-","-","-","-","-","-","-","-","-"
"918","J. Hilliman","J. Hilliman","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"919","E. Dungey","E. Dungey","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"920","H. Hentges","H. Hentges","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"921","K. McKnight","K. McKnight","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"922","G. Aston","G. Aston","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"923","J. Johnson","J. Johnson","WR","","","","injury-status","BYE","-","287.0","-","-","-","-","-","-","-","-","-","-","-"
"924","T. Rahming","T. Rahming","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"925","K. Dillon","K. Dillon","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"926","A. Fort","A. Fort","TE","TEN","13","","injury-status","Final L 13-38 vs ARI","-","266.0","-","-","-","-","-","-","-","-","-","-","-"
"927","R. Guerrier","R. Guerrier","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"928","J. Lloyd","J. Lloyd","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"929","K. Brown","K. Brown","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"930","R. Brooker","R. Brooker","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"931","A. Bachman","A. Bachman","WR","NYG","10","","injury-status","Final L 13-27 vs DEN","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"932","M. Colburn","M. Colburn","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"933","J. Sumpter","J. Sumpter","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"934","A. Hollins","A. Hollins","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"935","D. Davis","D. Davis","WR","HOU","10","","injury-status","Final W 37-21 vs JAX","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"936","J. Washington","J. Washington","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"937","D. Belcher","D. Belcher","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"938","A. Richardson","A. Richardson","WR","","","","injury-status","BYE","-","552.0","-","-","-","-","-","-","-","-","-","-","-"
"939","X. Turner","X. Turner","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"940","D. Anderson","D. Anderson","QB","","","","injury-status","BYE","-","521.3","-","-","-","-","-","-","-","-","-","-","-"
"941","D. Jeanpiere","D. Jeanpiere","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"942","C. Meier","C. Meier","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"943","P. White","P. White","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"944","M. Walker","M. Walker","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"945","D. Snelson","D. Snelson","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"946","R. Leonard","R. Leonard","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"947","C. Worton","C. Worton","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"948","K. Lewis","K. Lewis","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"949","S. Bane","S. Bane","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"950","M. Wilkins","M. Wilkins","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"951","S. Louis","S. Louis","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"952","X. Ubosi","X. Ubosi","WR","","","","injury-status","BYE","-","643.0","-","-","-","-","-","-","-","-","-","-","-"
"953","J. Duhart","J. Duhart","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"954","J. Ellis","J. Ellis","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"955","J. Dolegala","J. Dolegala","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"956","I. Bunting","I. Bunting","TE","DAL","7","Ques","injury-status questionable","Final L 29-31 @ TB","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"957","C. Cox","C. Cox","RB","","","","injury-status","BYE","-","487.0","-","-","-","-","-","-","-","-","-","-","-"
"958","C. Gillaspia","C. Gillaspia","RB","NYG","10","Ques","injury-status questionable","Final L 13-27 vs DEN","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"959","M. Green","M. Green","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"960","T. Wood","T. Wood","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"961","R. White","R. White","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"962","J. Powell","J. Powell","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
