"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12"
"2471","J. Murray","J. Murray","TE","NYG","14","Ques","injury-status questionable","Final L 6-28 vs MIN","-","-","-","-","-","-","-","-","-","-","-","-"
"2472","A. Aune","A. Aune","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2473","A. Jeffery","A. Jeffery","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2474","Z. Ojile","Z. Ojile","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2475","E. Merriweather","E. Merriweather","RB","GB","5","Out","injury-status out","Final L 29-34 @ PHI","-","-","-","-","-","-","-","-","-","-","-","-"
"2476","G. Holmes","G. Holmes","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2477","D. Drummond","D. Drummond","WR","ATL","5","","injury-status","Final L 10-18 vs PIT","-","-","-","-","-","-","-","-","-","-","-","-"
"2478","A. Graham","A. Graham","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2479","J. Shenker","J. Shenker","TE","LV","8","","injury-status","Final L 10-22 @ LAC","1","-","-","-","1","1","7","-","-","-","-","-"
"2480","T. Wolff","T. Wolff","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2481","T. Harrison","T. Harrison","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2482","J. Matthews","J. Matthews","WR","ATL","5","","injury-status","Final L 10-18 vs PIT","-","-","-","-","-","-","-","-","-","-","-","-"
"2483","K. Leach","K. Leach","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2484","T. Grimes","T. Grimes","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2485","C. Beasley","C. Beasley","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2486","D. Daniels","D. Daniels","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2487","N. Adkins","N. Adkins","TE","DEN","12","Out","injury-status out","Final L 20-26 @ SEA","37","-","-","-","14","15","115","3","-","-","-","-"
"2488","I. Bowser","I. Bowser","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2489","R. Miller","R. Miller","WR","TB","9","","injury-status","Final W 37-20 vs WAS","31","-","-","-","12","20","128","2","-","-","-","-"
"2490","K. Warner","K. Warner","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2491","T. Barber","T. Barber","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2492","T. Taula","T. Taula","TE","TB","9","","injury-status","Final W 37-20 vs WAS","-","-","-","-","-","-","-","-","-","-","-","-"
"2493","R. Brown","R. Brown","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2494","B. Burmeister","B. Burmeister","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2495","N. Henderson","N. Henderson","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2496","S. Ryan","S. Ryan","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2497","B. Walker","B. Walker","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2498","O. Wright","O. Wright","RB","BAL","7","","injury-status","Final L 20-27 @ KC","-","-","-","-","-","-","-","-","-","-","-","-"
"2499","D. Demus","D. Demus","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2500","T. Vokolek","T. Vokolek","TE","ARI","8","","injury-status","Final L 28-34 @ BUF","-","-","-","-","-","-","-","-","-","-","-","-"
"2501","J. Lumpkin","J. Lumpkin","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2502","J. Blackman","J. Blackman","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2503","D. Davis","D. Davis","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2504","C. Coleman","C. Coleman","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2505","K. Case","K. Case","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2506","T. Adams","T. Adams","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2507","T. Greaney","T. Greaney","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2508","C. Cota","C. Cota","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2509","K. Thompson","K. Thompson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2510","J. Vann","J. Vann","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2511","T. Luther","T. Luther","WR","CAR","14","","injury-status","Final L 10-47 @ NO","-","-","-","-","-","-","-","-","-","-","-","-"
"2512","E. Jenkins","E. Jenkins","TE","PHI","9","","injury-status","Final W 34-29 vs GB","7","-","-","-","1","2","7","1","-","-","-","-"
"2513","B. Westfield","B. Westfield","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2514","Z. Scott","Z. Scott","RB","MIN","6","Ques","injury-status questionable","Final W 28-6 @ NYG","-","-","-","-","-","-","-","-","-","-","-","-"
"2515","R. Jones","R. Jones","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2516","C. Chrest","C. Chrest","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2517","D. Hagans","D. Hagans","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2518","J. King","J. King","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2519","B. Russell","B. Russell","TE","SEA","8","","injury-status","Final W 26-20 vs DEN","-","-","-","-","-","-","-","-","-","-","-","-"
"2520","J. Ngata","J. Ngata","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2521","H. Hall","H. Hall","RB","ARI","8","","injury-status","Final L 28-34 @ BUF","-","-","-","-","-","-","-","-","-","-","-","-"
"2522","A. Cruickshank","A. Cruickshank","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2523","T. Pitts","T. Pitts","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2524","D. Caffrey","D. Caffrey","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2525","A. Szmyt","A. Szmyt","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2526","R. Burns","R. Burns","RB","CHI","5","","injury-status","Final W 24-17 vs TEN","-","-","-","-","-","-","-","-","-","-","-","-"
"2527","S. Jackson","S. Jackson","WR","LV","8","","injury-status","Final L 10-22 @ LAC","-","-","-","-","-","-","-","-","-","-","-","-"
"2528","C. Smith","C. Smith","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2529","M. Hippenhammer","M. Hippenhammer","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2530","P. Murtagh","P. Murtagh","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2531","J. Saylors","J. Saylors","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2532","I. Winstead","I. Winstead","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2533","C. Trahan","C. Trahan","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2534","C. Tyler","C. Tyler","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2535","T. Lindsey","T. Lindsey","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2536","N. Gindorff","N. Gindorff","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2537","G. Hebert","G. Hebert","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2538","J. Hall","J. Hall","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2539","M. Cooper","M. Cooper","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2540","H. Ahlers","H. Ahlers","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2541","T. Morgan","T. Morgan","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2542","C. McDonald","C. McDonald","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2543","H. Pearson","H. Pearson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2544","D. Watts","D. Watts","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2545","J. Honigford","J. Honigford","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2546","M. Flowers","M. Flowers","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2547","J. Marshall","J. Marshall","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2548","K. Harris","K. Harris","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2549","Z. Malone","Z. Malone","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2550","D. Arias","D. Arias","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2551","R. Awatt","R. Awatt","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2552","K. Laborn","K. Laborn","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2553","J. Colletto","J. Colletto","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2554","S. Wyatt","S. Wyatt","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2555","D. Winn","D. Winn","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2556","T. DeMorat","T. DeMorat","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2557","Z. Bowens","Z. Bowens","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2558","J. Sample","J. Sample","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2559","B. Tremayne","B. Tremayne","WR","WAS","12","","injury-status","Final L 20-37 @ TB","0","-","-","-","1","1","-2","-","-","-","-","-"
"2560","C. Sims","C. Sims","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2561","T. Hudson","T. Hudson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2562","C. Dunn","C. Dunn","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2563","L. Taylor","L. Taylor","TE","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2564","E. Cooks","E. Cooks","WR","JAX","8","","injury-status","Final L 17-20 @ MIA","-","-","-","-","-","-","-","-","-","-","-","-"
"2565","O. Martin","O. Martin","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2566","J. Jenkins","J. Jenkins","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2567","P. Wilson","P. Wilson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2568","M. Ezeike","M. Ezeike","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2569","T. Hoosman","T. Hoosman","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2570","T. Bynum","T. Bynum","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2571","J. Wilson","J. Wilson","TE","CHI","5","","injury-status","Final W 24-17 vs TEN","-","-","-","-","-","-","-","-","-","-","-","-"
"2572","S. Barnett","S. Barnett","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2573","S. Davis","S. Davis","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2574","S. Thompson","S. Thompson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2575","C. McClelland","C. McClelland","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2576","T. Hilton","T. Hilton","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2577","M. Lewis","M. Lewis","TE","CHI","5","","injury-status","Final W 24-17 vs TEN","1","-","-","-","1","2","2","-","-","-","-","-"
"2578","K. Jackson","K. Jackson","WR","NYG","14","","injury-status","Final L 6-28 vs MIN","-","-","-","-","-","-","-","-","-","-","-","-"
"2579","B. Potter","B. Potter","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2580","J. Byrd","J. Byrd","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2581","M. Pottebaum","M. Pottebaum","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2582","B. Sims","B. Sims","TE","GB","5","","injury-status","Final L 29-34 @ PHI","6","-","-","-","4","5","42","-","-","-","-","-"
"2583","C. Johnson","C. Johnson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2584","M. Knowles","M. Knowles","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2585","J. Podlesny","J. Podlesny","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2586","T. Thomas","T. Thomas","WR","MIN","6","","injury-status","Final W 28-6 @ NYG","-","-","-","-","-","-","-","-","-","-","-","-"
"2587","K. Allen","K. Allen","WR","WAS","12","","injury-status","Final L 20-37 @ TB","-","-","-","-","-","-","-","-","-","-","-","-"
"2588","M. Tinsley","M. Tinsley","WR","WAS","12","","injury-status","Final L 20-37 @ TB","-","-","-","-","-","-","-","-","-","-","-","-"
"2589","A. Martinez","A. Martinez","QB","NYJ","9","","injury-status","Final L 19-32 @ SF","-","-","-","-","-","-","-","-","-","-","-","-"
"2590","R. Burns","R. Burns","RB","ATL","5","","injury-status","Final L 10-18 vs PIT","-","-","-","-","-","-","-","-","-","-","-","-"
"2591","J. Wayne","J. Wayne","WR","HOU","6","","injury-status","Final W 29-27 @ IND","-","-","-","-","-","-","-","-","-","-","-","-"
"2592","C. Dowell","C. Dowell","WR","TEN","10","","injury-status","Final L 17-24 @ CHI","-","-","-","-","-","-","-","-","-","-","-","-"
"2593","G. DuBose","G. DuBose","WR","MIA","12","Ques","injury-status questionable","Final W 20-17 vs JAX","2","-","-","-","2","4","11","-","-","-","-","-"
"2594","S. Gostkowski","S. Gostkowski","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2595","M. Landers","M. Landers","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2596","T. Dye","T. Dye","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2597","X. Valladay","X. Valladay","RB","NO","11","","injury-status","Final W 47-10 vs CAR","-","-","-","-","-","-","-","-","-","-","-","-"
"2598","M. Cunningham","M. Cunningham","WR","BAL","7","","injury-status","Final L 20-27 @ KC","-","-","-","-","-","-","-","-","-","-","-","-"
"2599","A. Quevedo","A. Quevedo","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2600","T. Benjamin","T. Benjamin","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2601","M. Sanu","M. Sanu","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2602","M. Jones","M. Jones","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2603","M. Ibrahim","M. Ibrahim","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2604","L. Miller","L. Miller","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2605","N. Foles","N. Foles","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2606","M. Duggan","M. Duggan","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2607","J. Wayne","J. Wayne","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2608","R. Rice","R. Rice","WR","KC","10","Sus","injury-status sus","Final W 27-20 vs BAL","53","1","1","-","24","29","288","2","-","-","-","-"
"2609","B. Willis","B. Willis","TE","SF","14","","injury-status","Final W 32-19 vs NYJ","-","-","-","-","-","2","-","-","-","-","-","-"
"2610","C. Peoples","C. Peoples","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2611","C. Latu","C. Latu","TE","CLE","9","","injury-status","Final L 17-33 vs DAL","-","-","-","-","-","-","-","-","-","-","-","-"
"2612","M. Golden","M. Golden","WR","GB","5","","injury-status","Final L 29-34 @ PHI","-","-","-","-","-","-","-","-","-","-","-","-"
"2613","J. Royals","J. Royals","WR","KC","10","Ques","injury-status questionable","Final W 27-20 vs BAL","-","-","-","-","-","-","-","-","-","-","-","-"
"2614","T. Rutenbeck","T. Rutenbeck","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
