"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12"
"1548","J. Franklin","J. Franklin","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1549","D. Yelder","D. Yelder","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1550","T. Hoppes","T. Hoppes","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1551","J. Badet","J. Badet","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1552","K. Pettway","K. Pettway","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1553","B. Howell","B. Howell","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1554","C. McElroy","C. McElroy","TE","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1555","B. Johnson","B. Johnson","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1556","N. Shimonek","N. Shimonek","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1557","B. Mack","B. Mack","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1558","C. Litton","C. Litton","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1559","J. Weah","J. Weah","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1560","V. Smith","V. Smith","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1561","T. Redding","T. Redding","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1562","J. Williams","J. Williams","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1563","J. Franks","J. Franks","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1564","R. Lawry","R. Lawry","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1565","T. Davis","T. Davis","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1566","R. Foster","R. Foster","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1567","A. Levrone","A. Levrone","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1568","D. Marvin","D. Marvin","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1569","J. Roh","J. Roh","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1570","T. Mangen","T. Mangen","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1571","D. Gray","D. Gray","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1572","D. Clark","D. Clark","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1573","D. Byrd","D. Byrd","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1574","C. Blake","C. Blake","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1575","D. Marx","D. Marx","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1576","L. Jordan","L. Jordan","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1577","A. Ramesh","A. Ramesh","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1578","K. Lewis","K. Lewis","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1579","D. Wells","D. Wells","TE","TB","9","","injury-status","Final W 20-17 @ MIN","-1","-","-","-","2","2","-10","-","-","-","-","-"
"1580","M. Baugh","M. Baugh","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1581","C. Hunt","C. Hunt","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1582","J. Barrett","J. Barrett","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1583","T. Williams","T. Williams","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1584","C. Scott","C. Scott","WR","TEN","10","","injury-status","Final L 15-16 @ NO","-","-","-","-","-","-","-","-","-","-","-","-"
"1585","J. Reese","J. Reese","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1586","J. Wieneke","J. Wieneke","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1587","K. Robertson","K. Robertson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1588","M. Murdock","M. Murdock","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1589","T. Swanson","T. Swanson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1590","R. Gafford","R. Gafford","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1591","E. Wolf","E. Wolf","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1592","A. Wadley","A. Wadley","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1593","D. Grayson","D. Grayson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1594","K. Rader","K. Rader","TE","TEN","10","Ques","injury-status questionable","Final L 15-16 @ NO","1","-","-","-","1","3","6","-","-","-","-","-"
"1595","P. Lindsay","P. Lindsay","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1596","M. Earl","M. Earl","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1597","J. Chunn","J. Chunn","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1598","D. Sturm","D. Sturm","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1599","D. Scott","D. Scott","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1600","R. Nall","R. Nall","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1601","R. Bonnafon","R. Bonnafon","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1602","A. Vollert","A. Vollert","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1603","C. Willis","C. Willis","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1604","L. McNitt","L. McNitt","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1605","M. Williams","M. Williams","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1606","D. Richard","D. Richard","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1607","K. Benkert","K. Benkert","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1608","J. Acklin","J. Acklin","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1609","T. Quinn","T. Quinn","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1610","M. Carter","M. Carter","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1611","J. Adams","J. Adams","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1612","S. Mitchell","S. Mitchell","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1613","A. Tate","A. Tate","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1614","A. Jennings","A. Jennings","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1615","L. Woodside","L. Woodside","QB","ATL","5","","injury-status","Final W 24-10 vs CAR","1","1","6","-","-","-","-","-","3","4","27","-"
"1616","A. Proehl","A. Proehl","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1617","D. Patterson","D. Patterson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1618","A. McGough","A. McGough","QB","GB","5","","injury-status","Final W 38-20 @ CHI","-","-","-","-","-","-","-","-","-","-","-","-"
"1619","T. Cannon","T. Cannon","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1620","D. Etling","D. Etling","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1621","J. Thomas","J. Thomas","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1622","N. Bawden","N. Bawden","RB","NYJ","9","","injury-status","Final W 22-16 vs BUF","10","2","4","1","3","3","21","-","-","-","-","-"
"1623","B. Scarbrough","B. Scarbrough","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1624","J. Wims","J. Wims","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1625","R. Gage","R. Gage","WR","TB","9","Ques","injury-status questionable","Final W 20-17 @ MIN","-","-","-","-","-","-","-","-","-","-","-","-"
"1626","L. Falk","L. Falk","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1627","J. Samuels","J. Samuels","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1628","D. Cantrell","D. Cantrell","TE","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1629","D. Fountain","D. Fountain","WR","DET","8","","injury-status","Final W 21-20 @ KC","-","-","-","-","-","-","-","-","-","-","-","-"
"1630","D. Cain","D. Cain","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1631","J. Wilkins","J. Wilkins","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1632","R. Izzo","R. Izzo","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1633","T. Fumagalli","T. Fumagalli","TE","MIN","6","","injury-status","Final L 17-20 vs TB","-","-","-","-","-","-","-","-","-","-","-","-"
"1634","D. Ratley","D. Ratley","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1635","J. Kelly","J. Kelly","RB","CLE","9","","injury-status","Final W 24-3 vs CIN","-","-","-","-","-","-","-","-","-","-","-","-"
"1636","K. Johnson","K. Johnson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1637","A. Miller","A. Miller","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1638","C. Herndon","C. Herndon","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1639","J. Scott","J. Scott","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1640","I. Smith","I. Smith","RB","DAL","10","","injury-status","Final W 40-0 @ NYG","-","-","-","-","-","-","-","-","-","-","-","-"
"1641","D. Hamilton","D. Hamilton","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1642","M. Walton","M. Walton","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1643","K. Lauletta","K. Lauletta","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1644","K. Ballage","K. Ballage","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1645","N. Chubb","N. Chubb","RB","CLE","9","","injury-status","Final W 24-3 vs CIN","21","28","170","-","4","4","21","-","-","-","-","-"
"1646","S. Michel","S. Michel","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1647","D. Guice","D. Guice","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1648","M. Ateman","M. Ateman","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1649","D. Smith","D. Smith","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1650","S. Noil","S. Noil","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1651","A. Riles","A. Riles","WR","IND","11","","injury-status","Final L 21-31 vs JAX","-","-","-","-","-","-","-","-","-","-","-","-"
"1652","S. Howard","S. Howard","QB","SEA","8","","injury-status","Final L 13-30 vs LAR","-","-","-","-","-","-","-","-","-","-","-","-"
"1653","J. Williams","J. Williams","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1654","A. Appleby","A. Appleby","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1655","F. House","F. House","TE","CHI","5","","injury-status","Final L 20-38 vs GB","-","-","-","-","-","-","-","-","-","-","-","-"
"1656","A. Fulwood","A. Fulwood","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1657","N. Schuessler","N. Schuessler","QB","PIT","5","","injury-status","Final L 7-30 vs SF","-","-","-","-","-","-","-","-","-","-","-","-"
"1658","Z. Terrell","Z. Terrell","QB","BAL","7","","injury-status","Final W 25-9 vs HOU","-","-","-","-","-","-","-","-","-","-","-","-"
"1659","R. Shell","R. Shell","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1660","G. Scantling","G. Scantling","WR","ATL","5","","injury-status","Final W 24-10 vs CAR","-","-","-","-","-","-","-","-","-","-","-","-"
"1661","D. Virgies","D. Virgies","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1662","Q. McDuffie","Q. McDuffie","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1663","D. Amendola","D. Amendola","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1664","C. Daniel","C. Daniel","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1665","L. Atkins","L. Atkins","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1666","B. Zylstra","B. Zylstra","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1667","C. Bazile","C. Bazile","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1668","J. Robinson","J. Robinson","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1669","J. Rosen","J. Rosen","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1670","K. Taylor","K. Taylor","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1671","J. Evans","J. Evans","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1672","M. Leidner","M. Leidner","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1673","D. Sims","D. Sims","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1674","A. Price","A. Price","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1675","J. Liggins","J. Liggins","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1676","D. Williams","D. Williams","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1677","R. Davis","R. Davis","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1678","G. Hopper","G. Hopper","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1679","K. Lucas","K. Lucas","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1680","J. Staples","J. Staples","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1681","B. Riley","B. Riley","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1682","D. Hampton","D. Hampton","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1683","M. Bracy","M. Bracy","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1684","M. Estes","M. Estes","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1685","B. Radcliff","B. Radcliff","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1686","P. Howard","P. Howard","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1687","N. Iese","N. Iese","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1688","C. Germany","C. Germany","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1689","J. Rounds","J. Rounds","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1690","T. Armstrong Jr.","T. Armstrong Jr.","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1691","D. Victor","D. Victor","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1692","R. Wheelwright","R. Wheelwright","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1693","J. Westerkamp","J. Westerkamp","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
