"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12","stat_13"
"1928","A. Shaheen","A. Shaheen","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1929","M. Williams","M. Williams","WR","","","DNR","injury-status dnr","BYE","-","700.6","-","-","-","-","-","-","-","-","-","-","-"
"1930","D. Webb","D. Webb","QB","","","","injury-status","BYE","-","517.2","-","-","-","-","-","-","-","-","-","-","-"
"1931","O. Howard","O. Howard","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1932","C. Kelly","C. Kelly","QB","","","","injury-status","BYE","-","631.0","-","-","-","-","-","-","-","-","-","-","-"
"1933","C. Grayson","C. Grayson","WR","","","","injury-status","BYE","-","590.0","-","-","-","-","-","-","-","-","-","-","-"
"1934","J. Williams","J. Williams","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1935","J. Ross","J. Ross","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1936","C. Davis","C. Davis","WR","","","","injury-status","BYE","-","668.0","-","-","-","-","-","-","-","-","-","-","-"
"1937","T. Wilson","T. Wilson","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1938","D. Cook","D. Cook","RB","","","","injury-status","BYE","-","699.2","-","-","-","-","-","-","-","-","-","-","-"
"1939","D. Kizer","D. Kizer","QB","","","","injury-status","BYE","-","477.0","-","-","-","-","-","-","-","-","-","-","-"
"1940","C. Briggs","C. Briggs","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1941","J. Huesman","J. Huesman","QB","","","","injury-status","BYE","-","628.0","-","-","-","-","-","-","-","-","-","-","-"
"1942","L. Fournette","L. Fournette","RB","","","","injury-status","BYE","-","632.5","-","-","-","-","-","-","-","-","-","-","-"
"1943","B. Sims","B. Sims","QB","","","","injury-status","BYE","-","279.5","-","-","-","-","-","-","-","-","-","-","-"
"1944","T. Pope","T. Pope","RB","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1945","N. Truesdell","N. Truesdell","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1946","H. Binford","H. Binford","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1947","K. Thompson","K. Thompson","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1948","D. Watford","D. Watford","WR","","","","injury-status","BYE","-","684.6","-","-","-","-","-","-","-","-","-","-","-"
"1949","R. Succop","R. Succop","K","","","","injury-status","BYE","-","676.2","-","-","-","-","-","-","-","-","-","-","-"
"1950","S. Ficken","S. Ficken","K","","","","injury-status","BYE","-","578.3","-","-","-","-","-","-","-","-","-","-","-"
"1951","E. Wallace","E. Wallace","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1952","M. Hall","M. Hall","WR","","","","injury-status","BYE","-","664.0","-","-","-","-","-","-","-","-","-","-","-"
"1953","G. Griffin","G. Griffin","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1954","R. Horn","R. Horn","WR","","","","injury-status","BYE","-","497.0","-","-","-","-","-","-","-","-","-","-","-"
"1955","K. Coleman","K. Coleman","RB","","","","injury-status","BYE","-","696.3","-","-","-","-","-","-","-","-","-","-","-"
"1956","D. Bell","D. Bell","K","","","","injury-status","BYE","-","673.5","-","-","-","-","-","-","-","-","-","-","-"
"1957","R. Morris","R. Morris","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1958","M. McFarland","M. McFarland","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1959","J. Richard","J. Richard","RB","LV","8","","injury-status","Sun 1:00 PM@ NE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1960","J. Simmons","J. Simmons","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1961","J. Mickens","J. Mickens","WR","","","","injury-status","BYE","-","682.0","-","-","-","-","-","-","-","-","-","-","-"
"1962","D. Williams","D. Williams","WR","","","Ques","injury-status questionable","BYE","-","691.0","-","-","-","-","-","-","-","-","-","-","-"
"1963","C. Ham","C. Ham","RB","MIN","6","IR","injury-status ir","Mon 8:15 PM@ CHI","-","697.8","-","-","-","-","-","-","-","-","-","-","-"
"1964","A. Rosas","A. Rosas","K","","","Ques","injury-status questionable","BYE","-","305.0","-","-","-","-","-","-","-","-","-","-","-"
"1965","A. Ellis","A. Ellis","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1966","M. Tucker","M. Tucker","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1967","B. Brown-Dukes","B. Brown-Dukes","RB","","","","injury-status","BYE","-","641.8","-","-","-","-","-","-","-","-","-","-","-"
"1968","A. Squirewell","A. Squirewell","RB","","","","injury-status","BYE","-","374.1","-","-","-","-","-","-","-","-","-","-","-"
"1969","J. Brown","J. Brown","K","","","","injury-status","BYE","-","384.2","-","-","-","-","-","-","-","-","-","-","-"
"1970","E. Penny","E. Penny","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1971","C. O'Neal","C. O'Neal","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1972","J. Vander Laan","J. Vander Laan","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1973","Q. Bundrage","Q. Bundrage","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1974","B. Shippen","B. Shippen","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1975","R. Mullaney","R. Mullaney","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1976","T. Jones","T. Jones","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1977","D. Parks","D. Parks","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1978","J. Holtz","J. Holtz","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1979","T. Carson","T. Carson","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1980","W. Ratelle","W. Ratelle","RB","","","","injury-status","BYE","-","662.5","-","-","-","-","-","-","-","-","-","-","-"
"1981","J. Cook","J. Cook","TE","","","","injury-status","BYE","-","629.2","-","-","-","-","-","-","-","-","-","-","-"
"1982","J. Perkins","J. Perkins","TE","NYJ","9","","injury-status","Sun 1:00 PMvs PIT","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1983","J. McKissic","J. McKissic","RB","","","Ques","injury-status questionable","BYE","-","655.5","-","-","-","-","-","-","-","-","-","-","-"
"1984","V. Showers","V. Showers","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1985","R. Diggs","R. Diggs","WR","","","","injury-status","BYE","-","628.5","-","-","-","-","-","-","-","-","-","-","-"
"1986","M. Thomas","M. Thomas","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1987","M. Weiser","M. Weiser","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1988","Q. Hicks","Q. Hicks","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1989","S. Vainuku","S. Vainuku","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1990","D. Neal","D. Neal","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1991","J. Williams-Lambert","J. Williams-Lambert","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1992","S. Houma","S. Houma","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1993","T. Lewis","T. Lewis","WR","","","Ques","injury-status questionable","BYE","-","485.6","-","-","-","-","-","-","-","-","-","-","-"
"1994","C. King","C. King","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1995","A. Carlisle","A. Carlisle","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1996","D. Stewart","D. Stewart","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1997","K. Cartwright","K. Cartwright","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1998","P. Barber","P. Barber","RB","","","","injury-status","BYE","-","700.2","-","-","-","-","-","-","-","-","-","-","-"
"1999","A. Kelly","A. Kelly","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2000","M. Miller","M. Miller","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2001","M. Leak","M. Leak","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2002","C. Rogers","C. Rogers","WR","","","","injury-status","BYE","-","249.0","-","-","-","-","-","-","-","-","-","-","-"
"2003","M. Morgan","M. Morgan","K","","","","injury-status","BYE","-","639.3","-","-","-","-","-","-","-","-","-","-","-"
"2004","J. Lunsford","J. Lunsford","K","","","","injury-status","BYE","-","467.0","-","-","-","-","-","-","-","-","-","-","-"
"2005","A. Bonnet","A. Bonnet","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2006","B. Ross","B. Ross","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2007","M. Michel","M. Michel","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2008","B. Williams","B. Williams","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2009","C. Powell","C. Powell","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2010","C. Severin","C. Severin","WR","","","","injury-status","BYE","-","662.5","-","-","-","-","-","-","-","-","-","-","-"
"2011","D. Reeves","D. Reeves","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2012","M. Wittek","M. Wittek","QB","","","","injury-status","BYE","-","350.0","-","-","-","-","-","-","-","-","-","-","-"
"2013","J. Robinson","J. Robinson","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2014","D. Reaves","D. Reaves","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2015","J. Jones","J. Jones","WR","","","","injury-status","BYE","-","587.5","-","-","-","-","-","-","-","-","-","-","-"
"2016","M. Coprich","M. Coprich","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2017","M. Williams","M. Williams","QB","","","","injury-status","BYE","-","641.5","-","-","-","-","-","-","-","-","-","-","-"
"2018","J. Lee","J. Lee","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2019","M. Mathews","M. Mathews","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2020","K. Maye","K. Maye","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2021","J. McGee","J. McGee","TE","","","","injury-status","BYE","-","488.5","-","-","-","-","-","-","-","-","-","-","-"
"2022","D. Williams","D. Williams","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2023","S. Scheu","S. Scheu","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2024","G. Allison","G. Allison","WR","","","","injury-status","BYE","-","517.5","-","-","-","-","-","-","-","-","-","-","-"
"2025","D. Cajuste","D. Cajuste","WR","","","","injury-status","BYE","-","567.0","-","-","-","-","-","-","-","-","-","-","-"
"2026","D. Griswold","D. Griswold","TE","","","","injury-status","BYE","-","475.5","-","-","-","-","-","-","-","-","-","-","-"
"2027","S. Anderson","S. Anderson","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2028","M. Bercovici","M. Bercovici","QB","","","","injury-status","BYE","-","430.2","-","-","-","-","-","-","-","-","-","-","-"
"2029","D. Foster","D. Foster","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2030","C. Brown","C. Brown","WR","","","","injury-status","BYE","-","698.3","-","-","-","-","-","-","-","-","-","-","-"
"2031","J. Holton","J. Holton","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2032","K. Garrett","K. Garrett","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2033","T. Bertolet","T. Bertolet","K","","","","injury-status","BYE","-","655.6","-","-","-","-","-","-","-","-","-","-","-"
"2034","B. Braunecker","B. Braunecker","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2035","M. North","M. North","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2036","J. Dangerfield","J. Dangerfield","WR","","","","injury-status","BYE","-","577.0","-","-","-","-","-","-","-","-","-","-","-"
"2037","R. Martin","R. Martin","K","","","","injury-status","BYE","-","390.5","-","-","-","-","-","-","-","-","-","-","-"
"2038","J. Stave","J. Stave","QB","","","","injury-status","BYE","-","479.8","-","-","-","-","-","-","-","-","-","-","-"
"2039","D. Anthrop","D. Anthrop","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2040","J. Ferguson","J. Ferguson","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2041","B. Hoyer","B. Hoyer","QB","","","","injury-status","BYE","-","648.0","-","-","-","-","-","-","-","-","-","-","-"
"2042","C. Jones","C. Jones","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2043","M. Johnson","M. Johnson","WR","","","","injury-status","BYE","-","494.0","-","-","-","-","-","-","-","-","-","-","-"
"2044","C. Swain","C. Swain","RB","","","","injury-status","BYE","-","655.0","-","-","-","-","-","-","-","-","-","-","-"
"2045","J. Woodrum","J. Woodrum","QB","","","","injury-status","BYE","-","559.5","-","-","-","-","-","-","-","-","-","-","-"
"2046","J. Edelman","J. Edelman","WR","","","","injury-status","BYE","-","647.3","-","-","-","-","-","-","-","-","-","-","-"
"2047","A. Erickson","A. Erickson","WR","","","","injury-status","BYE","-","557.0","-","-","-","-","-","-","-","-","-","-","-"
"2048","R. Chosen","R. Chosen","WR","SF","14","","injury-status","Sun 4:05 PM@ SEA","-","641.4","-","-","-","-","-","-","-","-","-","-","-"
"2049","M. McKay","M. McKay","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2050","D. Johnson","D. Johnson","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2051","J. Coker","J. Coker","QB","","","","injury-status","BYE","-","573.0","-","-","-","-","-","-","-","-","-","-","-"
"2052","B. Sandland","B. Sandland","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2053","Z. Brooks","Z. Brooks","RB","","","","injury-status","BYE","-","685.5","-","-","-","-","-","-","-","-","-","-","-"
"2054","K. Lawler","K. Lawler","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2055","K. Marshall","K. Marshall","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2056","D. Fuller","D. Fuller","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2057","D. Washington","D. Washington","RB","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2058","D. Lucien","D. Lucien","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2059","D. Jackson","D. Jackson","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2060","J. Driskel","J. Driskel","QB","","","","injury-status","BYE","-","576.0","-","-","-","-","-","-","-","-","-","-","-"
"2061","C. Core","C. Core","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2062","D. Watt","D. Watt","RB","","","","injury-status","BYE","-","527.8","-","-","-","-","-","-","-","-","-","-","-"
"2063","D. Vitale","D. Vitale","RB","","","","injury-status","BYE","-","700.5","-","-","-","-","-","-","-","-","-","-","-"
"2064","K. Listenbee","K. Listenbee","WR","","","","injury-status","BYE","-","602.0","-","-","-","-","-","-","-","-","-","-","-"
"2065","J. Rudock","J. Rudock","QB","","","","injury-status","BYE","-","627.0","-","-","-","-","-","-","-","-","-","-","-"
"2066","N. Sudfeld","N. Sudfeld","QB","","","","injury-status","BYE","-","570.5","-","-","-","-","-","-","-","-","-","-","-"
